district,school_name,middle_school_name,min_score
普陀区,华东师范大学第二附属中学（普陀校区）,外国语大学尚阳外国语学校,746.00
普陀区,华东师范大学第二附属中学（普陀校区）,文达学校,749.00
普陀区,华东师范大学第二附属中学（普陀校区）,理工大学附属普陀实验学校,748.50
普陀区,华东师范大学第二附属中学（普陀校区）,万里城实验学校,756.50
虹口区,复旦大学附属复兴中学,钟山初级中学,733.00
虹口区,华东师范大学第一附属中学,钟山初级中学,715.50
虹口区,复旦大学附属复兴中学,江湾初级中学,735.50
虹口区,华东师范大学第一附属中学,江湾初级中学,724.00
虹口区,复旦大学附属复兴中学,复兴实验中学,734.00
虹口区,华东师范大学第一附属中学,复兴实验中学,714.50
虹口区,复旦大学附属复兴中学,虹口区学实验中学,727.50
虹口区,华东师范大学第一附属中学,虹口区学实验中学,706.50
虹口区,复旦大学附属复兴中学,曲阳第二中学,730.50
虹口区,华东师范大学第一附属中学,曲阳第二中学,717.50
虹口区,复旦大学附属复兴中学,音乐学虹口区实验中学,733.50
虹口区,华东师范大学第一附属中学,音乐学虹口区实验中学,703.50
虹口区,复旦大学附属复兴中学,南中学,717.00
虹口区,华东师范大学第一附属中学,南中学,723.50
虹口区,华东师范大学第二附属中学,南中学,736.00
虹口区,复旦大学附属复兴中学,丰镇中学,726.50
虹口区,华东师范大学第一附属中学,丰镇中学,710.00
虹口区,复旦大学附属复兴中学,鲁迅初级中学,730.50
虹口区,华东师范大学第一附属中学,鲁迅初级中学,716.00
虹口区,复旦大学附属复兴中学,继光初级中学,687.00
虹口区,华东师范大学第一附属中学,继光初级中学,711.00
虹口区,复旦大学附属复兴中学,华东师范大学第一附属初级中学,739.00
虹口区,华东师范大学第一附属中学,华东师范大学第一附属初级中学,716.50
虹口区,复旦大学附属复兴中学,民办新复兴初级中学,738.00
静安区,上海市华东模范中学,民办扬波中学,659.50
静安区,上海市新中高级中学,民办新和中学,693.50
静安区,上海市第六十中学,民办新和中学,680.00
静安区,上海市华东模范中学,民办新和中学,657.50
虹口区,上海财经大学附属北郊高级中学,钟山初级中学,703.00
虹口区,上海财经大学附属北郊高级中学,江湾初级中学,709.00
虹口区,上海交通大学附属中学,江湾初级中学,751.00
虹口区,上海财经大学附属北郊高级中学,复兴实验中学,703.50
虹口区,上海财经大学附属北郊高级中学,虹口区学实验中学,704.00
虹口区,华东师范大学第一附属中学,民办新复兴初级中学,715.50
虹口区,上海市上海中学,民办新华初级中学,752.50
虹口区,复旦大学附属中学,民办新复兴初级中学,754.50
虹口区,复旦大学附属复兴中学,民办新华初级中学,738.00
虹口区,华东师范大学第一附属中学,民办新华初级中学,720.00
虹口区,上海市上海中学,外国语大学第一实验学校,749.00
虹口区,复旦大学附属复兴中学,民办新北郊初级中学,737.00
虹口区,华东师范大学第一附属中学,民办新北郊初级中学,718.50
虹口区,华东师范大学第二附属中学,民办新北郊初级中学,753.00
虹口区,复旦大学附属复兴中学,第五十二中学,734.50
虹口区,华东师范大学第一附属中学,第五十二中学,710.00
虹口区,复旦大学附属复兴中学,师范大学附属虹口中学,734.00
虹口区,华东师范大学第一附属中学,师范大学附属虹口中学,720.00
虹口区,复旦大学附属中学,师范大学附属虹口中学,740.50
虹口区,复旦大学附属复兴中学,同济大学附属澄衷中学,707.00
虹口区,华东师范大学第一附属中学,同济大学附属澄衷中学,691.50
虹口区,复旦大学附属中学,同济大学附属澄衷中学,739.50
虹口区,复旦大学附属复兴中学,民办迅行中学,732.00
虹口区,华东师范大学第一附属中学,民办迅行中学,722.50
虹口区,复旦大学附属复兴中学,外国语大学第一实验学校,735.00
虹口区,华东师范大学第一附属中学,外国语大学第一实验学校,719.00
虹口区,复旦大学附属复兴中学,北郊学校,732.00
虹口区,华东师范大学第一附属中学,北郊学校,715.50
虹口区,复旦大学附属复兴中学,长青学校,726.50
虹口区,华东师范大学第一附属中学,长青学校,719.50
虹口区,复旦大学附属复兴中学,虹口实验学校,734.00
虹口区,华东师范大学第一附属中学,虹口实验学校,718.00
虹口区,复旦大学附属复兴中学,世外附属虹口区欧阳学校,730.00
虹口区,华东师范大学第一附属中学,世外附属虹口区欧阳学校,714.00
杨浦区,同济大学第一附属中学,铁岭中学,711.00
杨浦区,同济大学第一附属中学,鞍山初级中学,711.50
静安区,上海市新中高级中学,民办风范中学,708.50
静安区,上海市第六十中学,民办风范中学,683.00
虹口区,上海财经大学附属北郊高级中学,民办新复兴初级中学,703.50
虹口区,上海财经大学附属北郊高级中学,民办新华初级中学,696.50
虹口区,上海财经大学附属北郊高级中学,民办新北郊初级中学,702.00
杨浦区,同济大学第一附属中学,十五中学,718.00
杨浦区,复旦大学附属中学,杨浦初级中学,747.50
杨浦区,同济大学第一附属中学,杨浦初级中学,716.00
杨浦区,复旦大学附属中学,惠民中学,750.50
杨浦区,同济大学第一附属中学,惠民中学,708.50
杨浦区,同济大学第一附属中学,辽阳中学,717.50
杨浦区,同济大学第一附属中学,新大桥中学,714.50
杨浦区,同济大学第一附属中学,建设初级中学,714.50
杨浦区,同济大学第一附属中学,东辽阳中学,725.00
杨浦区,同济大学第一附属中学,二十五中学,714.50
杨浦区,同济大学第一附属中学,理工大学附属初级中学,706.50
杨浦区,华东师范大学第二附属中学,理工大学附属初级中学,738.50
杨浦区,复旦大学附属中学,杨浦区学附属中学,724.50
杨浦区,同济大学第一附属中学,杨浦区学附属中学,714.50
杨浦区,同济大学第一附属中学,同济初级中学,713.00
杨浦区,华东师范大学第二附属中学,同济初级中学,751.50
杨浦区,同济大学第一附属中学,三门中学(财经大学附属初级中学）,719.00
杨浦区,同济大学第一附属中学,包头中学,703.50
杨浦区,同济大学第一附属中学,思源中学,711.50
杨浦区,同济大学第一附属中学,鞍山实验中学,720.00
杨浦区,复旦大学附属中学,同济第二初级中学,755.50
杨浦区,同济大学第一附属中学,同济第二初级中学,708.50
静安区,上海市新中高级中学,爱国学校,692.50
静安区,上海市第六十中学,爱国学校,681.00
静安区,上海市华东模范中学,爱国学校,664.00
静安区,上海市新中高级中学,静安区学附属学校,711.50
静安区,上海市华东模范中学,静安区学附属学校,661.00
静安区,上海市新中高级中学,华灵学校,710.50
静安区,上海市第六十中学,华灵学校,669.00
静安区,上海市华东模范中学,华灵学校,658.50
静安区,上海市新中高级中学,三泉学校,687.50
静安区,上海市第六十中学,三泉学校,671.50
静安区,上海市华东模范中学,三泉学校,658.50
静安区,上海市新中高级中学,戏剧学附属静安学校,669.00
静安区,上海市华东模范中学,戏剧学附属静安学校,657.50
静安区,上海市新中高级中学,静安区大宁国际学校,708.00
杨浦区,上海交通大学附属中学,十五中学,759.00
杨浦区,上海交通大学附属中学,辽阳中学,754.00
杨浦区,上海交通大学附属中学,三门中学(财经大学附属初级中学）,756.00
杨浦区,上海交通大学附属中学,思源中学,759.50
杨浦区,复旦大学附属中学,国和中学,759.50
杨浦区,同济大学第一附属中学,国和中学,713.50
杨浦区,上海市上海中学,控江初级中学,753.50
杨浦区,上海市上海中学,音乐学实验学校,760.00
杨浦区,复旦大学附属中学,理工大学附属实验初级中学,750.00
杨浦区,同济大学第一附属中学,理工大学附属实验初级中学,716.00
杨浦区,同济大学第一附属中学,控江初级中学,715.50
杨浦区,同济大学第一附属中学,存志学校,708.50
杨浦区,同济大学第一附属中学,民办杨浦凯慧初级中学,715.50
杨浦区,复旦大学附属中学,东实验学校（东中学）,752.50
杨浦区,同济大学第一附属中学,东实验学校（东中学）,711.00
杨浦区,复旦大学附属中学,复旦实验中学,759.50
杨浦区,同济大学第一附属中学,复旦实验中学,715.00
杨浦区,同济大学第一附属中学,民办兰生中学,703.50
杨浦区,同济大学第一附属中学,长阳实验学校,709.50
杨浦区,复旦大学附属中学,民办杨浦实验学校,759.00
杨浦区,同济大学第一附属中学,民办杨浦实验学校,718.00
杨浦区,同济大学第一附属中学,音乐学实验学校,719.50
杨浦区,同济大学第一附属中学,黄兴学校,708.00
杨浦区,复旦大学附属中学,昆明学校,750.00
杨浦区,同济大学第一附属中学,昆明学校,713.00
杨浦区,同济大学第一附属中学,鹰学校,717.50
静安区,上海市华东模范中学,静安区大宁国际学校,663.00
杨浦区,同济大学第一附属中学,杨浦双语学校,710.00
普陀区,上海市晋元高级中学,洵阳中学,715.00
普陀区,上海市曹杨第二中学,洵阳中学,733.50
普陀区,上海市晋元高级中学,北中学,724.00
普陀区,上海市曹杨第二中学,北中学,741.50
普陀区,上海市晋元高级中学,延河中学,716.00
普陀区,上海市曹杨第二中学,延河中学,724.00
普陀区,上海市晋元高级中学,曹杨第二中学附属实验中学,719.00
普陀区,上海市曹杨第二中学,曹杨第二中学附属实验中学,731.00
普陀区,上海市晋元高级中学,华东师范大学第四附属中学,726.00
普陀区,上海市曹杨第二中学,华东师范大学第四附属中学,742.50
普陀区,上海市晋元高级中学,怒江中学,723.50
普陀区,上海市曹杨第二中学,怒江中学,732.00
杨浦区,上海交通大学附属中学,存志学校,759.50
杨浦区,上海交通大学附属中学,民办杨浦凯慧初级中学,753.00
杨浦区,上海交通大学附属中学,民办兰生中学,758.00
杨浦区,上海交通大学附属中学,杨浦双语学校,758.00
闵行区,上海市上海中学,闵行区虹中学,752.50
杨浦区,同济大学第一附属中学,光学校,715.00
闵行区,上海市上海中学,罗阳中学,757.00
杨浦区,同济大学第一附属中学,民办沪东外国语学校,719.00
杨浦区,同济大学第一附属中学,同大实验学校,723.50
杨浦区,复旦大学附属中学,复旦大学第二附属学校,760.00
杨浦区,同济大学第一附属中学,复旦大学第二附属学校,707.50
闵行区,华东师范大学第二附属中学闵行紫竹分校,航华中学,728.00
闵行区,华东师范大学第二附属中学闵行紫竹分校,闵行区虹中学,740.50
闵行区,华东师范大学第二附属中学闵行紫竹分校,龙柏中学,746.00
闵行区,华东师范大学第二附属中学闵行紫竹分校,闵行区七宝第二中学,745.00
闵行区,华东师范大学第二附属中学闵行紫竹分校,罗阳中学,744.00
闵行区,华东师范大学第二附属中学闵行紫竹分校,闵行区莘松中学,746.00
普陀区,上海市晋元高级中学,师范大学附属第二实验学校,729.50
普陀区,上海市曹杨第二中学,师范大学附属第二实验学校,732.50
